player_id,player_position,team,goals_last_5,assists_last_5,minutes_last_5,shots_on_target,pass_accuracy,fitness_score,opponent_strength,home_away,weather,next_match_goals,performance_level
622,Midfielder,Team_G,2,4,205.95355229690108,6,76.57133072799827,59.79827584602095,4,Away,Rainy,0.5344597036995481,Low
623,,Team_B,3,1,272.1379600135383,11,86.03098059860287,62.98862513220993,3,Away,Rainy,1.2225845761295857,Medium
624,Midfielder,Team_C,5,2,312.28895056009816,2,69.10361370189207,49.888577356691044,5,Home,Rainy,0.0,Low
625,Forward,Team_C,5,2,275.7300081369506,7,65.65669214981904,89.16488780801069,2,Home,Sunny,1.47865847714481,Medium
626,Midfielder,Team_A,0,2,369.1602818237342,6,64.69857446067451,78.65691891630505,2,Home,Rainy,1.2518360778552764,Medium
627,Forward,Team_A,3,0,306.25081184595473,5,71.29861168570726,60.12921241894819,5,Away,Snowy,0.3182375027349628,Low
628,Midfielder,Team_E,3,2,432.4144145017172,4,71.73494532095803,72.36698205016789,1,Away,Cloudy,0.829405172411681,Medium
629,Defender,Team_B,1,0,286.31034450625106,7,64.72689985963434,80.3944171318172,5,Away,Snowy,0.19489072015413855,Low
630,Defender,Team_A,1,2,328.44300792209344,5,87.46219989959643,82.10167036840805,4,Home,Snowy,0.5955620538099976,Low
631,Forward,Team_A,0,4,302.6682946298129,4,83.65721302617106,87.15591463954695,4,Home,Sunny,0.5074496424504796,Low
632,Goalkeeper,Team_F,3,1,346.38668346408934,3,62.74740261140499,55.55934802500022,2,Home,Sunny,0.49603908186775225,Low
633,Forward,Team_B,2,1,383.9450677398226,7,67.4157217351381,87.72995150807552,3,Home,Snowy,1.362639881689436,Medium
634,Forward,Team_E,1,1,356.4968575356258,9,86.4515342065582,5.465513328041547,1,Away,Sunny,1.3270588329072843,Medium
635,Midfielder,Team_A,6,2,198.1522238320365,2,,86.66949369007837,5,Away,Snowy,0.40788028600744397,Low
636,Midfielder,Team_E,0,3,349.99169662837204,7,68.44329330144151,85.30585953254295,4,Away,Rainy,0.6138310213781286,Low
637,Forward,Team_D,1,1,259.34731146313766,3,75.901382130392,103.7098871383483,4,Home,Sunny,0.7608571490320786,Low
638,Defender,Team_E,3,3,,6,70.37480592231312,70.2027539172968,3,Away,Cloudy,0.7750212590207266,Low
639,Midfielder,Team_C,2,4,361.35975121024023,6,98.92577010112448,6.611502828879883,4,Away,Snowy,0.0,Low
640,Goalkeeper,Team_C,2,1,252.81434549509763,3,82.52697858112568,,5,Away,Sunny,0.2991701160211366,Low
641,Midfielder,Team_E,6,2,,11,80.73143366031827,76.98953034290331,2,Home,Sunny,2.2255399968572815,High
642,Midfielder,Team_C,3,3,298.79684602692606,6,77.52949466412757,101.58966497501133,2,Away,Sunny,1.447227595186365,Medium
643,Goalkeeper,Team_D,1,3,450.25624237508686,6,86.65052998443261,58.08828661414246,1,Home,Snowy,0.8630703447525876,Medium
644,Forward,Team_B,3,0,324.1206695476257,4,80.81584638941612,66.3760246773981,5,Away,Cloudy,0.40568147802239335,Low
645,Goalkeeper,Team_C,4,2,422.3205645591062,4,73.09575274814966,62.32505889588178,4,Away,Rainy,0.07200464589388461,Low
646,Forward,Team_C,0,3,391.8607534720106,5,61.5855632268817,80.24581485928792,4,Home,Rainy,0.0,Low
647,Forward,Team_E,2,4,283.3336950767301,4,71.65763478675122,69.46628583424207,5,Away,Rainy,0.0,Low
648,Forward,Team_D,1,2,241.89855634198867,7,74.6295221825258,80.24088859140736,2,Away,Snowy,1.589711833338619,Medium
649,Goalkeeper,Team_G,3,1,326.81764167425274,6,82.76707846652185,82.72966873487835,4,Home,Cloudy,0.8017172118833356,Medium
650,Forward,Team_G,5,3,285.0414128886695,11,87.30587502567921,81.61436105297749,4,Home,Sunny,1.5822362070643392,Medium
651,Defender,Team_G,4,2,414.7831268052204,1,77.99726834382065,74.29356568680193,5,Away,Cloudy,0.0,Low
652,Goalkeeper,Team_G,2,1,305.1884496996426,4,78.8460009629752,83.46079980420578,1,Away,Rainy,1.282597146522159,Medium
653,,Team_B,3,4,301.97576248887356,8,,77.20848599388641,5,Away,Cloudy,0.8646988532266919,Medium
654,Forward,Team_E,3,5,236.24609235577887,1,69.4167071848852,6.957687935901219,4,Away,Snowy,0.0,Low
655,Midfielder,Team_E,5,2,345.1530207847861,3,59.91454939258121,69.01919175615247,5,Away,Snowy,0.0,Low
656,Forward,Team_F,1,1,249.54666308319003,17,71.85138019294509,71.80781242426488,5,Home,Rainy,2.4246628791524736,High
657,Defender,Team_D,4,3,346.54621477284286,5,81.2596461032197,92.78853762194461,1,Home,Cloudy,2.2236631014359634,High
658,Defender,Team_G,0,3,354.8055035898802,5,84.58138251851055,,2,Home,Cloudy,1.267970303062724,Medium
659,Goalkeeper,Team_B,2,2,275.01949328153813,10,71.26091645317454,76.25235563890492,5,Home,Sunny,1.125963412358702,Medium
660,Midfielder,Team_D,2,3,377.3947958610628,5,88.65966220492436,74.04990479173726,5,Home,Snowy,0.1784721657255885,Low
661,Goalkeeper,Team_G,1,0,303.5074736425257,6,92.69705092652545,62.88920184190697,1,Away,Sunny,1.296213288797659,Medium
662,Defender,Team_B,4,4,231.7253782457468,2,86.67432549937804,55.30930150789314,4,Home,Cloudy,0.24115066131160215,Low
663,Forward,Team_D,5,1,412.7172404188215,3,89.90741035272029,79.23424454047407,3,Home,Cloudy,0.8442119535692931,Medium
664,Midfielder,Team_E,2,0,264.59176555554086,3,68.79429992452802,64.19874988323797,3,Away,Sunny,1.1499142858084626,Medium
665,Forward,Team_E,4,2,350.4242324759888,10,63.60632472495247,80.52565474304619,4,Away,Sunny,1.714019952265965,Medium
666,Forward,Team_A,4,2,345.54766844283466,5,87.15891077730409,74.9454168274889,4,Away,Cloudy,0.8964432044088629,Medium
667,Midfielder,Team_C,2,0,343.3510804354607,6,91.79959097703846,,4,Away,Cloudy,1.1217838217638374,Medium
668,Goalkeeper,Team_G,2,3,342.31171495580816,5,94.65696713636089,84.53578190361367,2,Home,Sunny,1.2945187669508134,Medium
669,Forward,Team_F,3,4,261.78874180639986,1,61.291553158002955,82.65299655464912,2,Away,Rainy,0.5711055247647586,Low
670,Defender,Team_D,3,2,421.48097609016327,2,78.51425607218883,64.17662669666096,1,Away,Sunny,0.7227303979815821,Low
671,Forward,Team_F,3,0,377.37494901203837,6,66.6856508340869,49.791787593105624,4,Away,Snowy,0.6527807423463251,Low
672,Midfielder,Team_A,4,2,348.503403875024,10,76.237056755301,90.04476488543034,5,Home,Snowy,1.6495005250689103,Medium
673,Midfielder,Team_C,5,3,240.02142586906228,5,86.48746557452071,75.95552909323037,4,Away,Snowy,0.8293112751173704,Medium
674,Midfielder,Team_D,4,2,261.297927460674,6,81.73339335458255,73.65970201386929,4,Home,Rainy,0.5582532757641037,Low
675,Goalkeeper,Team_B,4,2,,3,63.32275306827532,72.14763599187171,5,Home,Snowy,0.0,Low
676,Forward,Team_G,2,3,199.77895329819097,3,76.1429042661917,81.47411823593156,1,Away,Rainy,1.1931286090569684,Medium
677,Goalkeeper,Team_C,2,2,340.3222315964222,2,72.74713885092062,89.28291060337301,4,Home,Cloudy,0.3850702592028252,Low
678,Goalkeeper,Team_E,5,1,240.12939215686274,2,87.21429412727358,68.36286465035408,5,Home,Snowy,0.0,Low
679,Midfielder,Team_A,2,1,267.9180933494232,3,70.70391215076954,55.50731870367651,3,Home,Rainy,0.0,Low
680,Midfielder,Team_C,1,3,235.33594353994425,8,79.61476886193928,96.36601284271298,3,Away,Cloudy,1.3241626779027635,Medium
681,Goalkeeper,Team_G,2,1,334.76638494693816,9,74.79478301448664,79.67144312743422,5,Away,Sunny,0.7425549780957683,Low
682,Forward,Team_C,4,4,386.98168711005786,3,95.76168523949218,80.3727101831609,4,Home,Cloudy,0.536603343184938,Low
683,Defender,Team_G,2,1,340.8810514287611,4,84.94523548463302,43.71926894607189,2,Away,Cloudy,0.8046801855198209,Medium
684,Goalkeeper,Team_E,4,3,347.4699829353348,8,76.77571936554111,78.2754621193887,2,Home,Rainy,1.742571834704737,Medium
685,Forward,Team_D,1,2,330.0775337692929,6,,51.256559192727266,4,Home,Cloudy,0.44492113190003424,Low
686,Midfielder,Team_B,3,3,902.4040266305958,7,77.93514073438858,71.40184759575988,5,Home,Cloudy,0.5778999347967994,Low
687,Midfielder,Team_E,5,1,348.0251368550009,6,99.89589152827615,83.36133133584497,1,Away,Rainy,1.8771677263664899,High
688,Forward,Team_B,4,1,157.0941083601691,4,83.87882459234243,,2,Away,Sunny,0.7697748091083844,Low
689,Defender,Team_D,1,4,374.3784042596987,3,81.13054695187068,83.4788177566494,3,Away,Sunny,1.2335357401591702,Medium
690,Midfielder,Team_C,2,1,368.0691177176541,6,84.89098940626539,68.50103257043881,1,Away,Sunny,1.0551697864023106,Medium
691,Midfielder,Team_B,2,1,298.2612301604956,6,83.7701111312116,64.02104474628284,3,Away,Cloudy,0.9621679072812552,Medium
692,Midfielder,Team_A,7,3,201.54759633603845,6,84.6510575560764,70.84736057363354,4,Away,Sunny,1.31373196295442,Medium
693,Forward,Team_A,2,0,334.5484415380644,5,84.8581856310264,74.68891729962081,1,Home,Sunny,1.002133554234276,Medium
694,Goalkeeper,Team_G,3,2,339.5996482481899,7,68.19978057530159,68.0739011044771,4,Home,Snowy,0.9154442169338153,Medium
695,Midfielder,Team_E,3,1,293.5709910463494,4,65.02424528937635,73.77201344333967,2,Away,Snowy,1.649323365589463,Medium
696,Goalkeeper,Team_D,6,3,331.2019834608015,8,84.97277079128372,75.16982553115098,4,Away,Rainy,1.0556067894684196,Medium
697,Defender,Team_G,2,1,384.31041547822224,1,81.68378201625166,78.14107104359226,2,Away,Sunny,0.3891879280382591,Low
698,Midfielder,Team_E,2,1,463.85130309771,8,72.55908793312396,100.8729389623116,2,Home,Snowy,1.8789717179983907,High
699,Midfielder,Team_E,2,3,328.81422037495196,8,71.14681154942934,6.336665529765086,5,Away,Cloudy,0.0,Low
700,Defender,Team_G,1,1,340.03482088119455,8,83.12916341175941,83.4287211553959,4,Home,Cloudy,1.2659431458150288,Medium
701,Midfielder,Team_F,3,3,270.5726674888764,3,83.08530095890858,75.37070339719313,1,Away,Sunny,0.7268094203224198,Low
702,Goalkeeper,Team_E,5,3,289.9164772414053,5,63.00163142130717,96.91296592964805,1,Away,Snowy,1.9946014085018284,High
703,Forward,Team_F,4,4,311.83744217771124,3,78.45312051229092,64.63193306928291,5,Away,Rainy,0.0,Low
704,,Team_A,4,3,390.66308212343586,3,76.73562067187743,72.28229395941376,4,Home,Sunny,0.4617408608827341,Low
705,Forward,Team_A,3,3,369.1374653616835,11,75.34907878976306,70.63819611553856,5,Away,Rainy,1.4678756476457062,Medium
706,Forward,Team_E,2,0,435.76120064047774,4,67.12773749254757,50.36587106691449,2,Home,Sunny,0.5471583766054736,Low
707,Goalkeeper,Team_A,4,3,230.58642946038745,5,71.0821984481901,75.03100119417356,4,Away,Cloudy,0.7167391837322546,Low
708,Goalkeeper,Team_D,3,2,240.57590176106163,4,74.83923200032297,76.45667500471613,1,Home,Cloudy,1.4393184099404233,Medium
709,Goalkeeper,Team_F,3,4,386.12497611415597,5,59.41160013143754,67.40689671212981,2,Home,Snowy,0.7461916507309645,Low
710,Goalkeeper,Team_F,1,1,406.93162257886934,8,88.55273583607804,49.93660610283789,5,Away,Snowy,0.34008465452202186,Low
711,Defender,Team_E,4,1,321.98768730025597,3,77.29573959239708,85.6998521314486,5,Home,Sunny,0.0,Low
712,Midfielder,Team_A,3,0,52.063768188267375,7,72.22178491584543,95.58403476805597,5,Away,Sunny,1.102248889976638,Medium
713,Forward,Team_B,1,2,275.38825028607516,3,67.84362596768412,90.01112853773263,4,Away,Rainy,0.30011275974447793,Low
714,Goalkeeper,Team_G,1,0,340.12961912896344,2,80.48035297044814,75.41160231491348,5,Away,Cloudy,0.024053552600900835,Low
715,Goalkeeper,Team_G,1,2,266.03522080533605,5,61.13746536924263,73.34493029450724,2,Away,Cloudy,1.5104011437917504,Medium
716,Goalkeeper,Team_F,2,2,331.10756941626295,3,85.23932996183535,89.79425723735937,4,Home,Sunny,0.10597901211166721,Low
717,Defender,Team_E,3,1,433.91332693231857,8,86.093126936718,89.63287014102244,4,Home,Rainy,0.9772198838020585,Medium
718,Goalkeeper,Team_E,3,0,405.56796917570006,4,71.41689121684352,77.31405309051665,2,Home,Cloudy,0.7707695360686337,Low
719,Goalkeeper,Team_D,3,4,368.53353472220834,4,55.316214686560855,75.91356904213056,1,Away,Sunny,1.6039398840393257,Medium
720,Goalkeeper,Team_C,1,3,316.1330432697106,8,72.00590618050396,82.83223987399909,4,Home,Sunny,1.0092521166914648,Medium
721,Midfielder,Team_C,3,2,290.3199165259765,2,74.89921520007718,77.31236733026526,2,Away,Snowy,1.027810426476456,Medium
722,Defender,Team_F,2,0,365.46507891664845,8,76.72468097145672,91.12328419242392,4,Home,Rainy,2.001696572242439,High
723,Goalkeeper,Team_G,1,1,321.5236791500136,9,95.85623099817252,81.81084676465187,1,Home,Snowy,1.548720520901465,Medium
724,Forward,Team_D,1,0,323.58226636234224,3,81.37926889634825,83.54014829964126,1,Home,,0.8951154597221478,Medium
725,Forward,Team_D,1,3,226.92706322713838,6,94.99357290116743,83.01655581430359,3,Home,Cloudy,1.3035225476443888,Medium
726,Forward,Team_D,4,2,277.1281770664464,5,85.93317093958528,73.94619283007691,4,Home,Cloudy,0.543417146617019,Low
727,Defender,Team_F,3,0,365.11162803900885,7,81.94185832590708,96.66167089253557,4,Home,Cloudy,0.7833679588819584,Low
728,Defender,Team_C,2,1,253.93598955508475,4,79.2683613391211,74.00381676316327,2,Away,Rainy,0.6032920303608209,Low
729,Forward,Team_G,2,3,335.94242591614744,3,58.31556853289425,72.88643531609252,2,Home,Rainy,0.5287554283132021,Low
730,Goalkeeper,Team_D,3,1,344.7502156918484,5,57.373513935563075,71.99730922068485,3,Away,Sunny,0.3808827202090656,Low
731,Defender,Team_G,2,2,348.25326894524113,6,85.55270132805649,96.52631791326303,2,Away,Cloudy,1.3027178036967386,Medium
732,Forward,Team_A,4,1,353.61585298146133,5,77.23428042933006,54.93091336232437,1,Home,Rainy,1.4704353951785776,Medium
733,Forward,Team_E,2,2,357.66356318840394,4,88.35480675717733,67.69351635153302,5,Home,Rainy,0.0,Low
734,Goalkeeper,Team_E,3,3,282.57241447744826,4,62.34114864962303,83.615545299946,4,Away,Cloudy,0.7037039932706339,Low
735,Midfielder,Team_G,5,1,231.9407261803296,6,81.22131916527017,79.27595609054734,3,Away,Snowy,1.0422032047343717,Medium
736,Defender,Team_B,5,2,267.587875256999,1,82.60238442965804,78.0080944420517,4,Home,Rainy,0.36884403496895257,Low
737,Goalkeeper,Team_B,2,1,363.79527181429467,3,71.63754280278766,80.32397216138229,3,Home,Sunny,0.10917796618892595,Low
738,Forward,Team_F,1,2,247.94920437225832,8,,88.84996668077898,5,Away,Sunny,0.7801200663867724,Low
739,Forward,Team_F,1,2,257.5633592069296,3,67.6089906909674,77.83299685626132,3,Home,Rainy,0.7788535751084997,Low
740,Goalkeeper,Team_E,4,3,257.2313599545396,4,70.93777964761125,77.32636561690627,3,Away,Sunny,1.1901794236899434,Medium
741,Defender,Team_A,1,1,209.2415327154044,4,73.04750897241198,91.06110587903368,5,Away,Sunny,0.3708184600372233,Low
742,Midfielder,Team_C,4,0,251.17973803209202,7,71.83482666929456,77.85325224943442,2,Home,Rainy,1.4522136630866898,Medium
743,Midfielder,Team_C,1,2,380.0238147994202,12,81.12738669296037,83.84410826472839,1,Home,Rainy,2.454468350865411,High
744,Forward,Team_F,5,4,276.99412083706636,2,76.50177211260882,43.96734343531949,3,Away,Cloudy,0.23087884088772884,Low
745,Defender,Team_A,1,2,215.06371060673922,6,65.49021437066497,69.83565592960392,1,Away,Sunny,1.7029879971258577,Medium
746,Midfielder,Team_F,1,2,289.301368705125,8,83.47799245912137,66.70143842660893,3,Away,Sunny,0.9481838662084986,Medium
747,Defender,Team_C,2,2,350.63283295362004,8,66.13910379708638,66.27823680672905,5,Away,Rainy,0.2967025432255724,Low
748,Defender,Team_G,4,2,210.15363410698023,2,74.49962949505132,70.8551217177683,1,Home,Cloudy,1.0971958371934802,Medium
749,Forward,Team_F,0,1,377.1986185859607,6,67.72293513637476,70.51064908619824,4,Home,Sunny,0.5960127331188085,Low
750,Midfielder,Team_D,4,0,233.54115107845527,1,71.09437340133131,85.67137359801907,1,Home,Sunny,0.8881742785154826,Medium
751,Goalkeeper,Team_G,0,0,296.27098166079884,5,72.91539404949658,66.00354041607737,5,Home,Rainy,0.7038461954116877,Low
752,Forward,Team_F,1,2,295.504093400263,5,73.38859651874593,86.43757561587877,2,Away,Cloudy,0.8880078744945203,Medium
753,Midfielder,Team_E,3,2,286.3135935946684,16,75.6522185461276,84.28139301059667,2,Home,Sunny,2.3037425367004425,High
754,Midfielder,Team_F,1,1,316.1118980911086,3,77.58077257714591,62.37939103923793,1,Away,Sunny,1.027439365709412,Medium
755,Midfielder,Team_E,4,0,366.7136212386019,4,,57.684695829070726,5,Home,Sunny,0.0,Low
756,Midfielder,Team_A,3,1,317.55190512180747,6,67.65040945437407,71.49473731349069,2,Home,Snowy,1.2526757080014175,Medium
757,Midfielder,Team_C,2,2,283.6595803944042,7,49.09919257857284,88.89289413120895,2,Home,Snowy,2.0745951669817373,High
758,Defender,Team_G,4,3,347.4409210856537,3,67.160513832319,78.7109417740778,2,Home,Snowy,0.29852223905237374,Low
759,Forward,Team_G,7,1,332.4358237173504,6,88.7941797548305,96.83801682024156,1,Home,Sunny,1.7400462964379015,Medium
760,Defender,Team_B,4,4,279.82978640439046,4,84.37178008015363,58.00473428797078,2,Home,Snowy,1.1862525572473968,Medium
761,Goalkeeper,Team_B,4,1,322.53808532506196,5,69.95939716436807,59.79974559929957,5,Away,Snowy,0.6871944678894293,Low
762,Midfielder,Team_C,3,3,274.85944980754465,8,74.2367051282016,61.494327180916585,5,Home,Cloudy,0.4942775356979283,Low
763,Forward,Team_B,3,1,268.05567629618344,8,57.90478419239839,83.52432160437932,4,Away,Rainy,1.1947238428062514,Medium
764,Midfielder,Team_G,2,2,368.3480728489943,10,69.22283915152158,83.20526243941804,2,Home,Sunny,2.034913093593165,High
765,Forward,Team_F,2,1,346.81752839414935,8,70.00442063292644,81.04103203542005,4,Home,Cloudy,1.1929333388296006,Medium
766,Defender,Team_A,3,3,366.22277811419286,7,85.48055071754548,78.47009644909055,4,Home,Sunny,0.7400497670109233,Low
767,Forward,Team_A,3,1,358.1077100690907,4,76.18394706378866,92.83033116260994,2,Home,Rainy,1.1547880341917944,Medium
768,Goalkeeper,Team_C,2,3,266.76684445675687,2,67.01436191005784,74.67215400765416,4,Home,Snowy,0.0,Low
769,Goalkeeper,Team_B,3,0,380.0769158040075,5,63.775463243402015,88.75852836651181,2,Home,Rainy,1.4253975014735465,Medium
770,Forward,Team_F,3,0,302.1435733830847,10,86.31311794138313,102.34817007383016,3,Home,Rainy,1.5211578975119426,Medium
771,Forward,Team_A,3,3,375.75306939603297,6,76.44782856676864,67.12483376490063,5,Home,Sunny,0.26035322040507825,Low
772,Forward,Team_A,4,2,312.4930034017222,7,68.1703291465947,69.49169781824959,3,Home,Rainy,0.9004895036244032,Medium
773,Forward,Team_D,3,2,338.78978527275933,3,87.65893267624826,52.08428853061445,1,Home,Cloudy,0.9255660871240078,Medium
774,Goalkeeper,Team_D,8,4,340.59367573682107,10,85.27279732916799,83.32340545710063,1,Home,Cloudy,2.6410775565181592,High
775,Midfielder,Team_G,3,1,368.7920231170634,6,72.83185163661066,71.16590862945536,4,Home,Sunny,0.8196162907450485,Medium
776,Forward,Team_A,2,3,221.92723273946774,3,65.77541612057388,74.09214974024374,3,Home,Rainy,0.9939096962842907,Medium
777,Forward,Team_C,4,2,,7,92.42050938065337,99.22345434961704,3,Away,Sunny,1.4506607666310518,Medium
778,Goalkeeper,Team_E,0,6,360.30265190613056,3,84.03238015085597,82.54132231191487,2,Home,Sunny,0.48813298374734326,Low
779,Goalkeeper,Team_E,4,2,,7,76.41047823607862,64.90413364320162,4,Away,Sunny,0.6928764507260878,Low
780,Defender,Team_F,2,1,273.46138110868276,6,65.49382650294581,70.46620453478528,5,Away,Sunny,0.20374826630396348,Low
781,Forward,Team_A,1,1,341.8585345410045,2,82.16786252798111,66.4135080574839,3,Away,Cloudy,0.17268636545415864,Low
782,Defender,Team_A,2,1,235.52238739376594,7,67.46004437886359,79.71488223361276,3,Away,Sunny,0.7523325072909193,Low
783,Goalkeeper,Team_G,1,4,515.8573706521406,4,84.00188841794754,77.30311910628974,2,Away,Sunny,0.9495061088183919,Medium
784,Goalkeeper,Team_A,1,2,398.6942832096766,0,82.90082713476866,90.85657129724996,2,Away,Sunny,0.5693105582172683,Low
785,Midfielder,Team_C,4,4,357.3381606444724,4,70.75301303347125,79.30992434265733,5,Home,Snowy,0.3964380379919354,Low
786,Forward,Team_D,3,4,324.53782224064923,6,82.94036472448755,72.1619927234262,4,Home,Snowy,1.1823613516747593,Medium
787,Defender,Team_A,2,0,282.87631731168216,9,73.01028771911618,78.54364009568218,2,Home,Snowy,2.2703926776234424,High
788,Goalkeeper,Team_A,3,1,241.38882563924756,2,,62.454198844158476,1,Away,Rainy,0.795233182480478,Low
789,Goalkeeper,Team_G,3,1,,8,72.95922104172304,69.99517425651396,3,Away,Snowy,1.627113035094482,Medium
790,Defender,Team_B,3,3,268.4143618582925,2,84.79457267480282,76.2710891192879,1,Home,Cloudy,0.5479669391674329,Low
791,Midfielder,Team_G,5,2,271.9134890808052,8,103.77721781779547,93.77357764457163,1,Home,Sunny,2.668642357539184,High
792,Goalkeeper,Team_G,4,4,234.9946016135274,6,69.8207088153078,85.60530403959757,3,Away,Sunny,1.2492094607587436,Medium
793,Forward,Team_C,1,1,334.9797831158663,5,64.09657664647429,78.13409151469831,3,Home,Snowy,0.9526814709750948,Medium
794,Goalkeeper,Team_F,2,1,297.3803896506264,5,78.5211459955701,81.15213365017622,2,Home,Cloudy,0.9100818867572718,Medium
795,Forward,Team_A,3,4,352.10429448955216,2,82.87578074427633,89.11006470615584,4,Away,Rainy,0.5673413325240343,Low
796,Defender,Team_G,3,5,347.4259276192873,7,69.13469704524229,74.37819469844804,3,Home,Rainy,1.2714603979213284,Medium
797,Forward,Team_G,5,2,333.76787780477974,3,76.83174666736721,86.38085641853499,4,Away,Rainy,0.8673848217998754,Medium
798,Defender,Team_B,2,2,479.5664154832509,6,69.88009913462078,70.31933889779258,3,Home,Sunny,0.8466351547463252,Medium
799,Forward,Team_G,3,2,369.42233081393266,4,62.47121582446614,78.98168902554367,1,Home,Sunny,1.2215676602642118,Medium
800,Defender,Team_E,4,1,244.36603936100613,2,80.34364061785922,88.21230194364033,1,Away,Sunny,1.021052582400432,Medium
801,Forward,Team_F,2,4,347.52418687528814,3,77.7261589408255,87.27464096766667,5,Home,Snowy,0.511243340309986,Low
802,Midfielder,Team_A,2,2,316.75887542189065,5,67.07400510590642,54.089034151455756,2,Away,Sunny,0.42997230010693954,Low
803,Forward,Team_A,1,1,239.508165750412,9,69.05807379922476,78.01167596940202,2,Home,Cloudy,1.9592165386371734,High
804,Forward,Team_B,3,3,234.7020271954015,5,74.0312882792847,83.95296284606427,3,Away,Rainy,1.3262696773485865,Medium
805,Midfielder,Team_C,4,1,347.19217503677413,6,76.5313485964021,69.62084973811238,3,Home,Snowy,1.5570063704786663,Medium
806,Goalkeeper,Team_A,6,1,361.8528520927139,7,63.362850920532054,86.77147690321773,2,Away,Snowy,1.9100679022427738,High
807,Goalkeeper,Team_E,2,3,257.2245680405284,4,71.00309337450597,62.81075925865269,5,Home,Rainy,0.0,Low
808,Forward,Team_A,5,1,,10,89.04858265096179,64.63116462390164,3,Home,Rainy,1.8494832021656613,High
809,Midfielder,Team_E,4,0,337.094863808917,5,83.70703381900647,41.449638016887604,4,Away,Cloudy,0.9037944012109739,Medium
810,Forward,Team_F,7,1,391.75154941655114,10,74.31555331889948,70.6846156060105,3,Away,Cloudy,1.885233336542547,High
811,Defender,Team_F,4,4,385.3772239003546,7,88.75822151623312,,4,Home,Rainy,0.6311290016533879,Low
812,Defender,Team_D,3,2,310.4937850758205,2,75.83268386974258,89.39056175988864,4,Home,Rainy,0.9542896856952839,Medium
813,Forward,Team_D,2,0,418.1359838061257,3,74.0668006357394,98.43077373756671,1,Home,Rainy,0.8121501658798572,Medium
814,Goalkeeper,Team_E,5,3,252.553034592772,5,80.33800286935413,63.89411518995749,1,Away,Cloudy,1.2528992135695443,Medium
815,Goalkeeper,Team_C,6,3,463.4176702970417,2,79.70836272642754,72.75054201387401,5,Away,Rainy,0.5491397697313692,Low
816,Forward,Team_A,2,4,267.2728591708463,1,91.43368259269647,76.28818042353232,1,Home,Snowy,0.4302625759640828,Low
817,Forward,Team_G,2,2,317.1198360993392,3,67.19821478841148,64.79723315070223,4,Away,,0.6041596262466892,Low
818,Defender,Team_A,2,2,285.96870208323423,7,84.82714969202095,79.91642656357821,5,Away,Cloudy,0.12436277774151394,Low
819,Goalkeeper,Team_D,1,3,297.39254072721565,8,75.22404592240107,72.97065164113569,1,Home,Cloudy,1.9765127723244011,High
820,Forward,Team_G,4,1,495.4132197508378,9,64.7434687105809,58.72625462307596,1,Away,Cloudy,2.1631246479828383,High
821,Defender,Team_E,5,3,292.2367587553353,4,81.12005514017113,79.89881910636478,4,Away,Cloudy,0.29595871211802227,Low
822,Goalkeeper,Team_G,5,1,371.0665023375753,0,73.49708402484174,81.2588473273608,3,Home,Sunny,0.31718434662757594,Low
823,Midfielder,Team_A,5,2,,5,90.78558951249289,50.38175549978364,5,Home,Rainy,0.0,Low
824,Defender,Team_A,3,3,376.19302577526486,2,69.50496164927664,74.82810437394323,1,Away,Rainy,0.6373573164220427,Low
825,Goalkeeper,Team_C,5,3,287.35042889774047,7,71.5912428102977,69.89115040620845,4,Away,Cloudy,1.0062047893175872,Medium
826,Goalkeeper,Team_B,3,0,335.3679256195503,4,78.97972551625017,78.32279738214126,1,Away,Rainy,1.83842410437535,High
827,Defender,Team_G,0,2,357.72189802836454,2,60.402133455517045,90.9844565401115,3,Home,Snowy,0.8501150301089966,Medium
828,Midfielder,Team_D,2,2,276.6913127998111,3,87.87587949509421,88.99125720086009,2,Home,Sunny,0.5304270519555494,Low
829,Defender,Team_D,2,2,485.4635554535355,5,89.0915548702246,87.35340090458897,5,Away,Rainy,0.7027150796909072,Low
830,Goalkeeper,Team_B,3,1,360.85646259402785,5,84.66220951175802,76.75584796846464,5,Home,Snowy,0.023860878423054177,Low
831,Forward,Team_A,3,1,306.4417427289574,4,79.16132872555248,71.83962401701068,4,Away,Cloudy,0.8852110374932423,Medium
832,Forward,Team_C,4,0,278.16592898895846,6,83.9938030646822,50.37835066023264,4,Home,Sunny,0.24978483294865145,Low
833,Defender,Team_C,4,1,325.5033814176189,8,80.45692267633795,84.6647968494428,1,Home,Cloudy,2.3056577674732273,High
834,Goalkeeper,Team_D,3,4,247.04011936319182,5,86.44327195255596,86.53700964296468,5,Home,Cloudy,0.3730169667367016,Low
835,Forward,Team_C,2,3,426.9377158309966,7,95.56856979904362,54.95975655872974,1,Away,Snowy,0.8565253537685492,Medium
836,Goalkeeper,Team_F,2,3,345.87522634406486,1,76.78534459510342,80.49324804940727,2,Away,Sunny,0.5224056713544902,Low
837,Defender,Team_B,4,4,314.7208359553163,5,75.2437938615145,87.32461433131758,5,Away,Sunny,0.400937540118637,Low
838,Forward,Team_A,3,1,382.75867126140275,2,76.05094771313428,64.48703369196504,2,Home,Rainy,0.82228760051879,Medium
839,Goalkeeper,Team_F,0,4,276.70911331484194,4,65.95108753879114,84.54284524388301,1,Away,Cloudy,0.9220985679117806,Medium
